filepath,label
Fake faces/fake_8316.png,fake
Real faces/real_9633.png,real
Real faces/real_7379.png,real
Real faces/real_8101.png,real
Real faces/real_9858.png,real
Fake faces/fake_9940.png,fake
Real faces/real_6967.png,real
Real faces/real_6166.png,real
Real faces/real_6461.png,real
Real faces/real_3061.png,real
Real faces/real_889.png,real
Real faces/real_966.png,real
Fake faces/fake_9481.png,fake
Fake faces/fake_6850.png,fake
Real faces/real_1963.png,real
Real faces/real_9850.png,real
Real faces/real_9319.png,real
Fake faces/fake_4010.png,fake
Real faces/real_8353.png,real
Fake faces/fake_578.png,fake
Real faces/real_9508.png,real
Fake faces/fake_3678.png,fake
Fake faces/fake_785.png,fake
Fake faces/fake_7838.png,fake
Real faces/real_2835.png,real
Real faces/real_9735.png,real
Fake faces/fake_9005.png,fake
Real faces/real_7213.png,real
Fake faces/fake_3026.png,fake
Fake faces/fake_3003.png,fake
Real faces/real_2268.png,real
Real faces/real_3770.png,real
Fake faces/fake_7440.png,fake
Fake faces/fake_4435.png,fake
Real faces/real_132.png,real
Fake faces/fake_9131.png,fake
Real faces/real_581.png,real
Fake faces/fake_45.png,fake
Real faces/real_9716.png,real
Fake faces/fake_5447.png,fake
Real faces/real_6839.png,real
Real faces/real_393.png,real
Fake faces/fake_9218.png,fake
Real faces/real_6558.png,real
Real faces/real_9301.png,real
Fake faces/fake_6012.png,fake
Real faces/real_3928.png,real
Fake faces/fake_6613.png,fake
Real faces/real_8401.png,real
Real faces/real_4036.png,real
Fake faces/fake_1831.png,fake
Fake faces/fake_7978.png,fake
Real faces/real_8183.png,real
Fake faces/fake_9469.png,fake
Real faces/real_225.png,real
Real faces/real_4211.png,real
Fake faces/fake_354.png,fake
Real faces/real_6777.png,real
Real faces/real_4613.png,real
Fake faces/fake_7425.png,fake
Fake faces/fake_4480.png,fake
Real faces/real_8593.png,real
Fake faces/fake_8517.png,fake
Fake faces/fake_7460.png,fake
Fake faces/fake_3869.png,fake
Fake faces/fake_462.png,fake
Fake faces/fake_5045.png,fake
Real faces/real_5008.png,real
Fake faces/fake_7621.png,fake
Real faces/real_3403.png,real
Real faces/real_3515.png,real
Real faces/real_3883.png,real
Fake faces/fake_559.png,fake
Real faces/real_6755.png,real
Fake faces/fake_5034.png,fake
Real faces/real_2908.png,real
Fake faces/fake_3604.png,fake
Real faces/real_4261.png,real
Real faces/real_8071.png,real
Real faces/real_2423.png,real
Fake faces/fake_5328.png,fake
Real faces/real_5264.png,real
Fake faces/fake_5898.png,fake
Real faces/real_6163.png,real
Real faces/real_3548.png,real
Fake faces/fake_6075.png,fake
Fake faces/fake_1699.png,fake
Fake faces/fake_4117.png,fake
Fake faces/fake_367.png,fake
Real faces/real_7548.png,real
Fake faces/fake_6062.png,fake
Fake faces/fake_256.png,fake
Fake faces/fake_879.png,fake
Real faces/real_1159.png,real
Real faces/real_6895.png,real
Real faces/real_5501.png,real
Real faces/real_8047.png,real
Real faces/real_809.png,real
Fake faces/fake_2180.png,fake
Real faces/real_2650.png,real
Fake faces/fake_7074.png,fake
Fake faces/fake_913.png,fake
Real faces/real_8789.png,real
Real faces/real_3190.png,real
Real faces/real_3620.png,real
Real faces/real_9894.png,real
Fake faces/fake_2390.png,fake
Real faces/real_3650.png,real
Fake faces/fake_8508.png,fake
Fake faces/fake_3834.png,fake
Fake faces/fake_3067.png,fake
Real faces/real_4070.png,real
Real faces/real_8290.png,real
Real faces/real_1394.png,real
Real faces/real_5976.png,real
Real faces/real_3370.png,real
Fake faces/fake_426.png,fake
Fake faces/fake_8782.png,fake
Fake faces/fake_1039.png,fake
Fake faces/fake_3551.png,fake
Fake faces/fake_4210.png,fake
Fake faces/fake_4207.png,fake
Real faces/real_1054.png,real
Fake faces/fake_6561.png,fake
Fake faces/fake_5195.png,fake
Fake faces/fake_3561.png,fake
Fake faces/fake_3050.png,fake
Real faces/real_8856.png,real
Fake faces/fake_3175.png,fake
Real faces/real_7903.png,real
Real faces/real_1736.png,real
Real faces/real_1568.png,real
Real faces/real_462.png,real
Real faces/real_743.png,real
Real faces/real_8414.png,real
Fake faces/fake_3064.png,fake
Real faces/real_3994.png,real
Fake faces/fake_4297.png,fake
Real faces/real_8817.png,real
Real faces/real_9308.png,real
Fake faces/fake_9654.png,fake
Real faces/real_6284.png,real
Fake faces/fake_6326.png,fake
Fake faces/fake_1342.png,fake
Fake faces/fake_539.png,fake
Fake faces/fake_2767.png,fake
Real faces/real_5494.png,real
Fake faces/fake_6599.png,fake
Fake faces/fake_2292.png,fake
Real faces/real_8648.png,real
Fake faces/fake_9471.png,fake
Fake faces/fake_3036.png,fake
Real faces/real_4335.png,real
Fake faces/fake_3372.png,fake
Fake faces/fake_5848.png,fake
Fake faces/fake_7536.png,fake
Fake faces/fake_90.png,fake
Real faces/real_5114.png,real
Real faces/real_7174.png,real
Real faces/real_8587.png,real
Fake faces/fake_801.png,fake
Real faces/real_5212.png,real
Real faces/real_3641.png,real
Real faces/real_9952.png,real
Real faces/real_9034.png,real
Fake faces/fake_1804.png,fake
Real faces/real_21.png,real
Real faces/real_3718.png,real
Real faces/real_2902.png,real
Fake faces/fake_3360.png,fake
Fake faces/fake_5979.png,fake
Real faces/real_5534.png,real
Fake faces/fake_7235.png,fake
Fake faces/fake_8042.png,fake
Real faces/real_779.png,real
Fake faces/fake_8941.png,fake
Real faces/real_7420.png,real
Fake faces/fake_5603.png,fake
Fake faces/fake_6509.png,fake
Real faces/real_6528.png,real
Real faces/real_3431.png,real
Fake faces/fake_454.png,fake
Fake faces/fake_58.png,fake
Fake faces/fake_8438.png,fake
Fake faces/fake_5498.png,fake
Real faces/real_4259.png,real
Real faces/real_4725.png,real
Real faces/real_1469.png,real
Fake faces/fake_7368.png,fake
Fake faces/fake_481.png,fake
Fake faces/fake_1617.png,fake
Fake faces/fake_6855.png,fake
Fake faces/fake_2652.png,fake
Fake faces/fake_3454.png,fake
Real faces/real_8424.png,real
Real faces/real_368.png,real
Fake faces/fake_1365.png,fake
Real faces/real_9607.png,real
Fake faces/fake_5997.png,fake
Real faces/real_9491.png,real
Real faces/real_64.png,real
Real faces/real_4210.png,real
Fake faces/fake_4595.png,fake
Fake faces/fake_6263.png,fake
Fake faces/fake_4557.png,fake
Real faces/real_1721.png,real
Fake faces/fake_3657.png,fake
Real faces/real_5324.png,real
Real faces/real_4060.png,real
Real faces/real_7280.png,real
Fake faces/fake_9683.png,fake
Real faces/real_1824.png,real
Fake faces/fake_4234.png,fake
Fake faces/fake_5399.png,fake
Real faces/real_2355.png,real
Fake faces/fake_2803.png,fake
Fake faces/fake_2472.png,fake
Real faces/real_3232.png,real
Fake faces/fake_3806.png,fake
Real faces/real_1918.png,real
Fake faces/fake_5261.png,fake
Real faces/real_1569.png,real
Real faces/real_1831.png,real
Real faces/real_8539.png,real
Real faces/real_1242.png,real
Fake faces/fake_755.png,fake
Real faces/real_9351.png,real
Fake faces/fake_8776.png,fake
Fake faces/fake_8342.png,fake
Real faces/real_4656.png,real
Fake faces/fake_7049.png,fake
Real faces/real_8998.png,real
Fake faces/fake_6213.png,fake
Fake faces/fake_8936.png,fake
Fake faces/fake_8911.png,fake
Real faces/real_1325.png,real
Real faces/real_8343.png,real
Fake faces/fake_1263.png,fake
Fake faces/fake_3250.png,fake
Real faces/real_8893.png,real
Real faces/real_4859.png,real
Real faces/real_7490.png,real
Fake faces/fake_2871.png,fake
Fake faces/fake_370.png,fake
Fake faces/fake_7643.png,fake
Real faces/real_1222.png,real
Real faces/real_1777.png,real
Fake faces/fake_1475.png,fake
Fake faces/fake_645.png,fake
Fake faces/fake_5659.png,fake
Fake faces/fake_2227.png,fake
Fake faces/fake_8133.png,fake
Fake faces/fake_6771.png,fake
Fake faces/fake_7194.png,fake
Real faces/real_8701.png,real
Fake faces/fake_2814.png,fake
Real faces/real_6400.png,real
Fake faces/fake_3758.png,fake
Real faces/real_748.png,real
Real faces/real_7271.png,real
Real faces/real_5246.png,real
Real faces/real_1259.png,real
Real faces/real_7173.png,real
Real faces/real_1888.png,real
Fake faces/fake_8386.png,fake
Real faces/real_711.png,real
Fake faces/fake_148.png,fake
Fake faces/fake_3775.png,fake
Fake faces/fake_4168.png,fake
Real faces/real_7937.png,real
Real faces/real_4808.png,real
Real faces/real_3329.png,real
Real faces/real_3293.png,real
Fake faces/fake_2207.png,fake
Fake faces/fake_7247.png,fake
Real faces/real_3845.png,real
Real faces/real_5551.png,real
Fake faces/fake_4128.png,fake
Real faces/real_8296.png,real
Fake faces/fake_7203.png,fake
Real faces/real_1794.png,real
Fake faces/fake_3770.png,fake
Real faces/real_5917.png,real
Fake faces/fake_3704.png,fake
Fake faces/fake_8902.png,fake
Real faces/real_5024.png,real
Real faces/real_1658.png,real
Real faces/real_212.png,real
Fake faces/fake_3613.png,fake
Fake faces/fake_6196.png,fake
Real faces/real_4419.png,real
Fake faces/fake_461.png,fake
Real faces/real_5193.png,real
Real faces/real_9551.png,real
Real faces/real_8526.png,real
Real faces/real_2166.png,real
Real faces/real_3110.png,real
Real faces/real_792.png,real
Real faces/real_233.png,real
Fake faces/fake_6940.png,fake
Fake faces/fake_7648.png,fake
Fake faces/fake_3839.png,fake
Real faces/real_209.png,real
Real faces/real_9330.png,real
Fake faces/fake_6687.png,fake
Fake faces/fake_2949.png,fake
Real faces/real_4498.png,real
Fake faces/fake_8597.png,fake
Real faces/real_9505.png,real
Real faces/real_2413.png,real
Real faces/real_6598.png,real
Fake faces/fake_4713.png,fake
Fake faces/fake_7926.png,fake
Fake faces/fake_8014.png,fake
Real faces/real_834.png,real
Real faces/real_9063.png,real
Real faces/real_8074.png,real
Fake faces/fake_7633.png,fake
Real faces/real_9455.png,real
Real faces/real_9810.png,real
Real faces/real_6035.png,real
Fake faces/fake_9606.png,fake
Real faces/real_1220.png,real
Real faces/real_9957.png,real
Fake faces/fake_8659.png,fake
Real faces/real_6552.png,real
Fake faces/fake_8375.png,fake
Real faces/real_1387.png,real
Real faces/real_2001.png,real
Real faces/real_5609.png,real
Real faces/real_4581.png,real
Fake faces/fake_2393.png,fake
Fake faces/fake_4321.png,fake
Real faces/real_2523.png,real
Fake faces/fake_4511.png,fake
Real faces/real_7259.png,real
Fake faces/fake_1794.png,fake
Fake faces/fake_5817.png,fake
Real faces/real_3078.png,real
Real faces/real_7460.png,real
Fake faces/fake_710.png,fake
Fake faces/fake_4533.png,fake
Real faces/real_4782.png,real
Fake faces/fake_6524.png,fake
Real faces/real_4381.png,real
Fake faces/fake_2246.png,fake
Fake faces/fake_8712.png,fake
Fake faces/fake_6485.png,fake
Real faces/real_6404.png,real
Real faces/real_7642.png,real
Real faces/real_8067.png,real
Real faces/real_6452.png,real
Fake faces/fake_4657.png,fake
Real faces/real_2165.png,real
Real faces/real_8809.png,real
Fake faces/fake_824.png,fake
Real faces/real_3803.png,real
Fake faces/fake_8687.png,fake
Fake faces/fake_1069.png,fake
Fake faces/fake_5514.png,fake
Fake faces/fake_9618.png,fake
Fake faces/fake_5894.png,fake
Fake faces/fake_5601.png,fake
Fake faces/fake_1927.png,fake
Real faces/real_7637.png,real
Fake faces/fake_9122.png,fake
Fake faces/fake_9196.png,fake
Fake faces/fake_5919.png,fake
Fake faces/fake_9619.png,fake
Fake faces/fake_8239.png,fake
Fake faces/fake_6086.png,fake
Real faces/real_1386.png,real
Fake faces/fake_2699.png,fake
Fake faces/fake_4420.png,fake
Fake faces/fake_8823.png,fake
Fake faces/fake_6445.png,fake
Fake faces/fake_5977.png,fake
Real faces/real_3095.png,real
Fake faces/fake_3200.png,fake
Real faces/real_3285.png,real
Real faces/real_9930.png,real
Fake faces/fake_3240.png,fake
Fake faces/fake_7691.png,fake
Real faces/real_7847.png,real
Real faces/real_1313.png,real
Fake faces/fake_9085.png,fake
Fake faces/fake_7519.png,fake
Real faces/real_8420.png,real
Fake faces/fake_8095.png,fake
Fake faces/fake_1700.png,fake
Fake faces/fake_6745.png,fake
Fake faces/fake_2409.png,fake
Fake faces/fake_8245.png,fake
Real faces/real_9631.png,real
Real faces/real_5072.png,real
Real faces/real_9373.png,real
Fake faces/fake_1529.png,fake
Fake faces/fake_3055.png,fake
Fake faces/fake_5508.png,fake
Real faces/real_2269.png,real
Fake faces/fake_6291.png,fake
Fake faces/fake_6412.png,fake
Fake faces/fake_7555.png,fake
Fake faces/fake_3318.png,fake
Real faces/real_8598.png,real
Real faces/real_1422.png,real
Fake faces/fake_1165.png,fake
Fake faces/fake_192.png,fake
Fake faces/fake_6039.png,fake
Fake faces/fake_6235.png,fake
Fake faces/fake_651.png,fake
Fake faces/fake_9306.png,fake
Fake faces/fake_1859.png,fake
Real faces/real_1541.png,real
Fake faces/fake_8631.png,fake
Real faces/real_7262.png,real
Fake faces/fake_9794.png,fake
Fake faces/fake_4190.png,fake
Real faces/real_4607.png,real
Fake faces/fake_3750.png,fake
Real faces/real_8434.png,real
Real faces/real_7111.png,real
Real faces/real_5538.png,real
Real faces/real_4466.png,real
Fake faces/fake_3760.png,fake
Fake faces/fake_2644.png,fake
Real faces/real_9037.png,real
Fake faces/fake_9203.png,fake
Real faces/real_9475.png,real
Real faces/real_9284.png,real
Fake faces/fake_7051.png,fake
Fake faces/fake_4676.png,fake
Fake faces/fake_2095.png,fake
Real faces/real_6123.png,real
Real faces/real_8563.png,real
Real faces/real_3771.png,real
Real faces/real_1109.png,real
Real faces/real_4655.png,real
Fake faces/fake_3329.png,fake
Real faces/real_9230.png,real
Fake faces/fake_2414.png,fake
Real faces/real_8212.png,real
Fake faces/fake_2881.png,fake
Real faces/real_8266.png,real
Real faces/real_7095.png,real
Real faces/real_9126.png,real
Fake faces/fake_3022.png,fake
Real faces/real_9918.png,real
Fake faces/fake_3636.png,fake
Real faces/real_9096.png,real
Real faces/real_1737.png,real
Fake faces/fake_3672.png,fake
Fake faces/fake_8912.png,fake
Real faces/real_561.png,real
Fake faces/fake_7543.png,fake
Real faces/real_3345.png,real
Fake faces/fake_8492.png,fake
Real faces/real_9354.png,real
Real faces/real_9628.png,real
Real faces/real_8314.png,real
Real faces/real_9719.png,real
Fake faces/fake_1748.png,fake
Fake faces/fake_2104.png,fake
Fake faces/fake_1809.png,fake
Real faces/real_58.png,real
Fake faces/fake_5590.png,fake
Fake faces/fake_6477.png,fake
Real faces/real_8405.png,real
Fake faces/fake_9483.png,fake
Real faces/real_4179.png,real
Fake faces/fake_6468.png,fake
Fake faces/fake_4681.png,fake
Real faces/real_3690.png,real
Real faces/real_1649.png,real
Real faces/real_4636.png,real
Real faces/real_2510.png,real
Fake faces/fake_376.png,fake
Fake faces/fake_4390.png,fake
Real faces/real_938.png,real
Real faces/real_395.png,real
Fake faces/fake_809.png,fake
Fake faces/fake_3911.png,fake
Fake faces/fake_9339.png,fake
Fake faces/fake_5254.png,fake
Real faces/real_3870.png,real
Fake faces/fake_9174.png,fake
Fake faces/fake_529.png,fake
Real faces/real_2907.png,real
Fake faces/fake_9292.png,fake
Fake faces/fake_2535.png,fake
Real faces/real_5993.png,real
Fake faces/fake_5987.png,fake
Fake faces/fake_47.png,fake
Real faces/real_4415.png,real
Fake faces/fake_2540.png,fake
Fake faces/fake_2118.png,fake
Fake faces/fake_1896.png,fake
Fake faces/fake_9009.png,fake
Fake faces/fake_8300.png,fake
Fake faces/fake_3196.png,fake
Real faces/real_3949.png,real
Fake faces/fake_931.png,fake
Fake faces/fake_7944.png,fake
Real faces/real_2072.png,real
Real faces/real_5822.png,real
Fake faces/fake_1898.png,fake
Fake faces/fake_6444.png,fake
Real faces/real_3513.png,real
Fake faces/fake_8007.png,fake
Fake faces/fake_6526.png,fake
Fake faces/fake_6003.png,fake
Real faces/real_7964.png,real
Real faces/real_5086.png,real
Real faces/real_7482.png,real
Fake faces/fake_2742.png,fake
Fake faces/fake_6792.png,fake
Real faces/real_766.png,real
Fake faces/fake_6600.png,fake
Real faces/real_3782.png,real
Fake faces/fake_2665.png,fake
Real faces/real_9336.png,real
Fake faces/fake_1903.png,fake
Fake faces/fake_9702.png,fake
Fake faces/fake_7749.png,fake
Fake faces/fake_9465.png,fake
Real faces/real_2860.png,real
Real faces/real_1221.png,real
Fake faces/fake_5465.png,fake
Real faces/real_4864.png,real
Fake faces/fake_7023.png,fake
Fake faces/fake_5028.png,fake
Fake faces/fake_7133.png,fake
Real faces/real_4924.png,real
Real faces/real_4532.png,real
Real faces/real_1672.png,real
Fake faces/fake_3803.png,fake
Fake faces/fake_5651.png,fake
Fake faces/fake_396.png,fake
Real faces/real_4055.png,real
Real faces/real_6952.png,real
Fake faces/fake_5881.png,fake
Fake faces/fake_9000.png,fake
Fake faces/fake_1869.png,fake
Fake faces/fake_9467.png,fake
Fake faces/fake_5615.png,fake
Fake faces/fake_7406.png,fake
Fake faces/fake_3155.png,fake
Fake faces/fake_9237.png,fake
Fake faces/fake_4211.png,fake
Fake faces/fake_7456.png,fake
Fake faces/fake_1710.png,fake
Real faces/real_9487.png,real
Fake faces/fake_6938.png,fake
Fake faces/fake_7030.png,fake
Real faces/real_4317.png,real
Real faces/real_9980.png,real
Fake faces/fake_1212.png,fake
Real faces/real_7385.png,real
Real faces/real_5519.png,real
Real faces/real_858.png,real
Fake faces/fake_4327.png,fake
Real faces/real_4439.png,real
Real faces/real_9033.png,real
Real faces/real_7875.png,real
Real faces/real_595.png,real
Fake faces/fake_2618.png,fake
Real faces/real_8804.png,real
Real faces/real_7799.png,real
Real faces/real_9186.png,real
Fake faces/fake_9970.png,fake
Real faces/real_9746.png,real
Fake faces/fake_4739.png,fake
Real faces/real_1951.png,real
Real faces/real_9120.png,real
Fake faces/fake_3457.png,fake
Fake faces/fake_5332.png,fake
Fake faces/fake_4001.png,fake
Real faces/real_6944.png,real
Real faces/real_9965.png,real
Real faces/real_7830.png,real
Real faces/real_2513.png,real
Real faces/real_6732.png,real
Real faces/real_5559.png,real
Fake faces/fake_854.png,fake
Real faces/real_7860.png,real
Fake faces/fake_2300.png,fake
Fake faces/fake_8027.png,fake
Real faces/real_4700.png,real
Fake faces/fake_2839.png,fake
Real faces/real_2233.png,real
Fake faces/fake_8242.png,fake
Fake faces/fake_9296.png,fake
Fake faces/fake_1816.png,fake
Real faces/real_7956.png,real
Real faces/real_1176.png,real
Fake faces/fake_7923.png,fake
Fake faces/fake_3129.png,fake
Fake faces/fake_7902.png,fake
Real faces/real_9215.png,real
Fake faces/fake_8490.png,fake
Fake faces/fake_8961.png,fake
Fake faces/fake_4031.png,fake
